council_name,street_name,landfill_frequency,landfill_next,recycle_frequency,recycle_next,green_frequency,green_next
Glen Waverley,Lomond Drive,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Loram Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Louise Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Lowen Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Madeline Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Mareeba Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Martin Place,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Mavista Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Maxwell Grove,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Melrose Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Moira Grove,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Morgan Close,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Morocco Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Moylan Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Neera Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Nicholas Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Nith Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Nottingham Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Olympic Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Oranna Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Orchard Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Packham Crescent,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Padua Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Parsons Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Peartree Way,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Percivale Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Pindari Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Pineda Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Pinetree Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Pippin Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Plume Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Plymouth Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Poets Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Quest Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rampart Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Ravenswood Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rome Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rossdale Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rowitta Drive,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rowland Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Rye Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Sagan Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Sagramore Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Sapphire Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Sartre Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Secomb Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Sellers Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Shallot Close,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Shield Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Singer Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Solway Drive,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Spear Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Squire Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Stanfield Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Subiaco Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Swan Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tambo Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tanner Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tawonga Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Terama Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,The Boulevard,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,The Ridge,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Thompson Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tolmie Way,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tristram Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Troy Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Tweed Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Utah Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Valiant Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Venice Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,View Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Vigil Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Walter Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Wembly Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Medina Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Westlands Road,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Willow Avenue,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Willowbank Court,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Winston Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Wynyard Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,Yanigin Drive,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley,York Street,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley ,King Arthur Drive ,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Glen Waverley ,Le Fey Court Glen,fortnightly,23/10/2023,fortnightly,16/10/2023,weekly,16/10/2023
Clayton,Auguste Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Bayview Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Beddoe Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Carlson Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Clarkson Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Florence Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Gardiner Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Glenbrook Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Harmony Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Hilltop Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Jazz Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Koonawarra Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Marshall Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Music Drive,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Opera Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Research Way,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Scenic Boulevard,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Stockdale Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Swing Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Tarella Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,University Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Clayton,Woodside Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Ardgour Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Argyle Close,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Arthur Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Austin Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Barkly Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Bletchley Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Bowen Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Bowmore Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Brine Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Bushbury Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Calembeena Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Callander Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Camden Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Canterbury Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Carlisle Crescent,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Clapham Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Corr Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Crewe Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Dallas Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Dalston Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Darling Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Dumblane Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Earlstown Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Eleebana Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Ellendale Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Euston Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Federation Walk,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Fellows Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Fintonia Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Freda Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Halliday Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Hotham Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Hughes Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Kangaroo Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Kelvinside Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Kinrade Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 160,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 162,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 163,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 166,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 167,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 168,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 170,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 171,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 175,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 177,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 178,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 179,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 180,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 182,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Laneway 186,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Latrobe Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Long Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Maroo Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Moorookyle Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Neerim Grove,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Neerim Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Normanby Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Paddington Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Paget Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Poath Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Preston Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Rendell Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Richardson Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Rugby Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Simmonds Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Skipton Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Swindon Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Wilbur Crescent,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Hughesdale,Willesden Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Beauford Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Berkeley Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Clifford Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Fenton Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Franklyn Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Garnett Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Greville Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Hargreaves Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Hume Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Leigh Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Mortimer Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Ross Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Shafton Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Stafford Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Vernon Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Huntingdale,Worcester Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Acacia Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Business Park Drive,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Commercial Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Ferntree Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Howleys Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Industrial Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Marina Court,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Martin Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Normanby Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Notting Hill,Redwood Drive,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Croft Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Edward Street ,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Railway Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Abbeygate Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Albert Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Andrew Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Atherton Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Atkinson Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Bank Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Best Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Bishop Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Bolch Place,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Brighton Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Burlington Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Cambridge Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Chester Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Clyde Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Connell Road,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Davey Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Downing Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Drummond Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Eastgate Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Eaton Mall,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Ford Avenue,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
Oakleigh,Gadd Street,fortnightly,19/10/2023,fortnightly,12/10/2023,weekly,12/10/2023
